ecg,ecg1,ecg3,rrIntervalList
4930.816,9719.296,7523.328,
4865.536,9641.728,7554.816,
4940.288,9768.448,7521.024,
5004.8,9848.32,7494.144,
4935.68,9725.44,7538.176,
4876.288,9650.432,7581.44,
4951.296,9778.432,7542.272,
5021.184,9859.328,7493.632,
4944.128,9729.792,7527.936,
4865.024,9639.936,7571.456,
4933.12,9761.024,7540.992,
4999.424,9840.128,7510.528,
4925.44,9709.312,7549.44,
4856.064,9630.208,7575.04,
4929.28,9763.072,7534.336,
4993.792,9842.688,7502.848,
4918.016,9713.152,7547.392,
4851.712,9635.328,7580.672,
4932.608,9770.496,7528.448,
5011.2,9854.72,7472.896,
4942.08,9729.536,7490.048,
4869.12,9655.04,7535.36,
4940.288,9784.576,7514.624,
5017.088,9872.896,7480.32,
4941.824,9746.432,7515.136,
4868.608,9667.328,7550.976,
4948.48,9801.472,7510.784,
5021.44,9881.088,7468.544,
4954.368,9754.88,7498.24,
4882.688,9672.192,7541.504,
4951.296,9799.424,7510.016,
5018.112,9876.48,7459.328,
4936.704,9742.848,7486.208,
4869.12,9669.376,7523.584,
4947.2,9804.8,7502.592,
5010.944,9874.688,7486.464,
4932.608,9736.448,7525.12,
4872.448,9667.584,7553.792,
4955.136,9807.616,7510.272,
5022.72,9879.808,7474.688,
4945.664,9746.432,7517.44,
4874.752,9677.568,7552.512,
4952.064,9814.272,7506.176,
5011.2,9878.272,7464.448,
4923.136,9732.608,7512.576,
4862.208,9662.464,7550.976,
4946.944,9801.216,7507.456,
5006.848,9872.64,7482.88,
4932.864,9746.688,7522.56,
4884.224,9700.608,7541.248,
4968.192,9863.936,7484.672,
5024.768,9958.912,7421.44,
4933.632,9833.472,7454.976,
4864.768,9765.12,7485.184,
4960.512,9909.504,7441.408,
5048.32,9996.8,7407.872,
4995.84,9876.48,7437.312,
4945.92,9797.12,7478.016,
5038.336,9915.648,7448.064,
5100.544,9955.072,7438.336,
5012.224,9792,7493.376,
4965.12,9719.808,7534.592,
5056,9853.44,7503.616,
5107.968,9906.688,7466.752,
4985.6,9750.272,7501.824,
4879.36,9662.72,7544.576,
4936.704,9786.112,7515.136,
4990.208,9843.712,7478.784,
4901.888,9697.024,7536.64,
4844.032,9631.744,7584.256,
4925.952,9769.728,7548.16,
4986.368,9826.816,7521.536,
4911.36,9697.792,7552.512,
4852.224,9643.776,7580.672,
4925.44,9780.992,7539.456,
4974.592,9833.216,7504.896,
4887.04,9693.952,7544.832,
4835.072,9640.448,7578.112,
4925.696,9781.76,7544.064,
4982.272,9842.176,7512.576,
4890.112,9708.032,7535.616,
4851.712,9690.88,7528.704,
5009.664,9905.408,7459.84,
5177.856,10053.12,7389.696,
5158.144,10036.224,7400.96,
5175.04,10179.84,7611.904,
5503.232,10557.952,8025.6,
5730.56,10606.592,8222.976,
5387.264,10120.448,7839.232,
4948.224,9740.544,7241.984,
4996.608,9766.912,7271.168,
5097.984,9851.392,7423.488,
5029.376,9778.432,7473.408,
4975.872,9768.96,7465.216,
5060.096,9945.6,7390.72,
5005.824,9788.16,7451.904,
4946.432,9729.024,7484.16,
5039.104,9872.896,7439.104,
5093.632,9922.56,7416.32,
5012.48,9780.736,7463.168,
4969.472,9735.168,7499.776,
5056,9879.04,7471.104,
5114.368,9938.688,7433.984,
5033.216,9794.048,7479.04,
4984.832,9739.52,7517.44,
5075.2,9884.672,7474.944,
5131.52,9938.432,7457.28,
5061.632,9810.176,7497.216,
5020.16,9766.144,7518.208,
5105.152,9907.968,7473.92,
5158.4,9956.608,7448.832,
5077.76,9817.6,7478.784,
5034.496,9770.496,7499.008,
5126.912,9916.672,7465.984,
5189.632,9970.688,7437.568,
5110.528,9825.536,7483.392,
5072.896,9783.296,7513.344,
5169.664,9926.4,7471.872,
5224.448,9967.616,7450.88,
5151.232,9829.12,7494.144,
5118.464,9786.368,7535.872,
5218.304,9935.104,7493.12,
5282.56,9984,7458.048,
5213.44,9842.432,7502.336,
5185.792,9802.752,7524.352,
5304.832,9952.256,7481.088,
5371.904,9996.544,7453.184,
5307.136,9859.328,7499.52,
5293.312,9828.864,7510.784,
5416.448,9982.72,7462.144,
5494.784,10026.496,7509.76,
5406.464,9844.224,7534.592,
5529.088,10000.896,7477.248,
5605.632,10053.632,7449.6,
5549.056,9918.464,7498.496,
5527.808,9884.416,7527.424,
5635.584,10040.32,7481.344,
5700.608,10096.64,7450.368,
5610.752,9960.192,7488.512,
5552.64,9930.752,7493.12,
5628.672,10088.448,7430.4,
5637.888,10120.448,7396.352,
5504.256,9955.84,7427.584,
5419.52,9906.944,7418.624,
5454.336,10038.272,7347.456,
5427.456,10052.864,7309.312,
5263.616,9885.696,7344.64,
5157.888,9833.984,7363.328,
5200.128,9961.216,7326.976,
5207.04,9983.488,7321.6,
5080.32,9827.84,7366.656,
5007.104,9787.136,7399.424,
5080.832,9931.52,7331.584,
5006.336,9814.784,7401.472,
4952.576,9774.336,7443.712,
5034.24,9915.648,7394.048,
5067.264,9948.416,7365.632,
4968.192,9798.912,7424,
4930.56,9766.4,7449.856,
5021.952,9909.504,7411.968,
5061.376,9939.456,7401.216,
4973.312,9800.192,7430.144,
4932.608,9773.056,7446.784,
5023.744,9914.368,7417.856,
5055.488,9937.664,7413.504,
4962.048,9786.624,7464.704,
4928.256,9757.696,7483.136,
5024.512,9906.688,7431.68,
5056.512,9929.472,7417.088,
4960.512,9776.64,7468.288,
4926.464,9754.368,7475.712,
5027.584,9910.272,7417.344,
5071.616,9944.064,7405.568,
4981.504,9798.4,7452.416,
4939.264,9770.752,7471.872,
5038.848,9924.864,7416.576,
5072.128,9945.6,7379.712,
4975.36,9802.496,7421.696,
4944.64,9783.04,7453.184,
5034.496,9928.96,7417.856,
5073.408,9957.888,7387.392,
4984.064,9813.248,7426.304,
4947.2,9792,7441.664,
5039.616,9942.016,7394.816,
5077.76,9965.824,7379.712,
4982.272,9816.064,7426.56,
4944.896,9793.536,7448.064,
5036.032,9946.624,7389.696,
5064.96,9962.752,7362.304,
4970.496,9814.528,7402.752,
4934.144,9793.28,7414.272,
5026.048,9942.016,7380.736,
5055.232,9960.192,7382.272,
4956.672,9810.176,7432.448,
4918.272,9786.624,7444.224,
5014.016,9926.912,7400.96,
5040.384,9938.688,7394.816,
4928,9786.112,7451.904,
4899.584,9769.984,7482.112,
5001.984,9925.632,7418.112,
5041.408,9948.16,7381.504,
4942.848,9791.744,7432.96,
4903.936,9768.96,7456,
5000.192,9918.72,7417.088,
5022.208,9929.216,7403.008,
4922.624,9783.296,7436.8,
4903.68,9775.616,7447.808,
5002.752,9927.68,7404.8,
5026.048,9940.992,7390.976,
4925.952,9785.344,7440.128,
4900.352,9775.36,7461.888,
4999.936,9928.96,7412.736,
5031.68,9939.712,7391.744,
4926.464,9782.784,7449.856,
4896.512,9768.704,7472.384,
4992,9916.928,7424.768,
5018.88,9928.448,7414.016,
4922.368,9780.224,7456.256,
4903.68,9774.08,7468.032,
5005.056,9934.592,7408.384,
5027.584,9941.76,7394.56,
4928.512,9788.928,7446.784,
4900.864,9775.872,7474.944,
4995.328,9927.424,7421.952,
5024.512,9941.76,7389.184,
4924.416,9784.576,7446.272,
4897.792,9778.688,7468.8,
4994.304,9928.192,7424.512,
5009.664,9926.912,7418.88,
4911.616,9771.776,7470.592,
4897.536,9767.168,7476.224,
4989.44,9919.488,7431.936,
5010.176,9923.84,7424.512,
4907.52,9767.168,7486.72,
4882.432,9754.368,7513.344,
4984.832,9914.88,7430.656,
4914.944,9760.768,7482.624,
4885.76,9756.416,7491.328,
4987.648,9912.576,7439.616,
5013.504,9918.208,7432.448,
4912.896,9766.144,7475.712,
4890.624,9759.232,7492.864,
4990.208,9907.2,7445.76,
5008.64,9912.32,7425.28,
4906.24,9763.84,7475.712,
4894.208,9765.12,7493.888,
4996.608,9915.392,7442.688,
5022.464,9921.792,7417.088,
4919.808,9770.752,7467.264,
4902.4,9773.568,7485.696,
5002.24,9922.56,7438.336,
5011.968,9912.576,7438.848,
4911.616,9761.792,7492.864,
4895.232,9763.328,7510.016,
4997.632,9919.488,7448.32,
5010.944,9914.88,7422.72,
4912.128,9765.376,7471.104,
4892.416,9767.424,7489.792,
4993.792,9915.648,7453.696,
5017.088,9915.392,7436.032,
4923.904,9772.288,7464.192,
4902.4,9776.128,7469.824,
4997.376,9923.328,7423.744,
5011.968,9916.672,7418.88,
4918.272,9770.24,7477.76,
4908.8,9780.224,7502.08,
5005.312,9932.032,7439.872,
5026.816,9933.824,7410.432,
4930.816,9783.296,7463.168,
4910.08,9783.552,7483.392,
5008.384,9937.664,7431.68,
5036.288,9939.968,7414.272,
4950.016,9800.448,7450.112,
4924.928,9803.008,7458.816,
5022.208,9960.704,7412.992,
5036.032,9972.224,7395.328,
4930.816,9840.896,7423.744,
4921.344,9877.76,7415.808,
5017.856,10041.088,7361.28,
5031.68,10027.776,7355.136,
4951.552,9894.144,7411.968,
4963.584,9922.816,7415.04,
5079.296,10067.456,7368.448,
5108.736,10043.648,7375.616,
5027.84,9873.408,7431.424,
5017.088,9855.488,7436.032,
5114.88,9983.232,7409.664,
5126.144,9961.216,7422.464,
5016.576,9803.264,7481.344,
4969.216,9805.568,7484.416,
5029.888,9934.336,7428.864,
5021.44,9903.616,7426.56,
4897.536,9739.264,7479.552,
4877.824,9743.616,7500.8,
5004.032,9875.712,7451.904,
4898.56,9721.088,7508.48,
4883.712,9735.936,7512.32,
4976.64,9889.024,7469.824,
4986.112,9879.296,7478.272,
4892.672,9733.376,7532.544,
4876.544,9742.336,7543.552,
4977.664,9890.048,7491.584,
4996.608,9878.272,7475.712,
4895.744,9725.44,7528.192,
4878.08,9751.296,7529.984,
4997.888,9941.76,7451.904,
5092.096,9982.976,7427.584,
5139.712,9913.088,7458.048,
5216.512,10060.288,7400.96,
5316.608,10407.68,7392.512,
5473.792,10609.152,7737.856,
5549.312,10495.488,8047.104,
5300.736,10244.352,7665.664,
5026.304,10083.328,7024.896,
5014.016,9902.848,7131.136,
5001.984,9750.528,7427.84,
5027.072,9825.28,7479.04,
5138.176,10027.264,7389.696,
5137.664,10011.904,7339.52,
5033.984,9848.32,7369.216,
5030.656,9868.288,7385.344,
5125.376,10011.904,7351.808,
5122.56,9975.552,7365.12,
5024.512,9824.512,7428.864,
5020.928,9850.368,7440.896,
5124.864,10000.896,7386.368,
5125.888,9971.712,7393.28,
5027.328,9819.392,7458.816,
5038.592,9851.136,7459.328,
5143.04,10000.896,7402.496,
5153.536,9979.136,7443.968,
5060.352,9860.608,7447.552,
5168.128,10010.368,7404.032,
5173.248,9980.672,7416.064,
5090.56,9839.872,7474.432,
5101.056,9876.48,7470.592,
5207.808,10028.288,7407.872,
5209.6,9994.496,7410.688,
5119.488,9847.296,7465.216,
5122.56,9876.224,7462.4,
5231.872,10024.192,7415.04,
5240.32,9988.352,7420.16,
5156.864,9844.224,7467.264,
5167.616,9876.224,7468.544,
5279.744,10024.448,7426.56,
5292.544,9998.08,7423.232,
5213.184,9858.048,7484.16,
5234.944,9898.496,7495.936,
5355.776,10053.376,7431.68,
5378.816,10021.376,7421.696,
5313.536,9883.136,7468.544,
5334.784,9920.768,7475.456,
5451.264,10029.056,7440.128,
5422.08,9899.008,7479.552,
5462.016,9944.064,7479.04,
5587.712,10102.528,7426.56,
5615.872,10077.44,7425.792,
5552.896,9944.832,7478.272,
5591.552,9992.96,7492.608,
5712.896,10145.024,7429.12,
5722.624,10110.72,7414.016,
5628.928,9971.2,7465.472,
5636.096,10021.632,7459.584,
5728,10173.952,7398.912,
5702.656,10142.208,7374.336,
5568.512,9997.568,7390.976,
5524.736,10025.216,7372.288,
5552.64,10151.424,7312.128,
5465.088,10086.4,7307.776,
5298.432,9920,7341.824,
5250.56,9945.856,7326.464,
5305.088,10082.304,7258.88,
5251.072,10028.288,7252.992,
5105.152,9868.8,7314.688,
5078.784,9895.936,7324.16,
5143.808,10018.048,7297.024,
5105.664,9957.12,7325.696,
4993.792,9812.992,7381.504,
5001.472,9861.12,7377.92,
5097.728,10003.456,7338.496,
5075.968,9956.864,7348.992,
4963.584,9812.736,7403.008,
4966.144,9853.184,7410.688,
5072.64,10000.64,7355.904,
5058.56,9954.56,7356.16,
4959.744,9809.92,7399.68,
4962.304,9845.248,7387.648,
5062.912,9989.376,7351.04,
5058.816,9950.208,7351.296,
4970.24,9814.016,7406.08,
4985.344,9868.032,7395.84,
5076.992,10006.784,7352.832,
5059.584,9953.536,7375.616,
4962.048,9809.408,7437.312,
4983.04,9862.4,7441.408,
5084.416,10009.6,7369.984,
5065.984,9959.68,7372.544,
4970.24,9821.44,7418.112,
4992,9881.344,7401.984,
5099.52,10028.544,7358.72,
5078.528,9969.664,7373.312,
4984.064,9833.216,7417.088,
5004.032,9888.768,7404.288,
5099.776,10027.776,7358.208,
5076.48,9971.2,7355.648,
4984.576,9834.496,7404.032,
4999.168,9888,7417.088,
5100.544,10034.432,7368.704,
5091.328,9988.096,7353.856,
4987.136,9840.384,7398.144,
4995.328,9892.352,7394.048,
5093.888,10035.968,7342.592,
5080.576,9986.304,7352.32,
4979.2,9842.432,7403.52,
4999.936,9903.616,7390.208,
5095.424,10046.208,7331.328,
5068.8,9985.024,7335.424,
4972.032,9845.76,7393.536,
4988.16,9897.984,7385.856,
5082.368,10036.736,7333.888,
5050.88,9977.088,7340.288,
4946.688,9836.544,7395.584,
4962.816,9891.072,7389.952,
5059.84,10024.192,7354.368,
5040.384,9963.008,7369.984,
4939.264,9823.488,7423.232,
4951.04,9879.296,7422.464,
5044.224,10016,7360,
5029.888,9958.656,7363.072,
4940.544,9830.144,7395.328,
4962.56,9889.792,7383.808,
5059.328,10025.472,7342.592,
5030.144,9964.8,7359.488,
4929.536,9830.144,7404.032,
4958.72,9893.12,7382.528,
5059.072,10025.216,7346.176,
5027.584,9954.816,7362.56,
4933.632,9821.44,7418.112,
4960.256,9890.56,7404.8,
5052.16,10025.472,7345.152,
5028.608,9965.312,7350.272,
4933.888,9833.216,7417.088,
4952.576,9894.912,7420.672,
5049.6,10031.104,7352.576,
5034.24,9972.992,7361.024,
4933.888,9840.64,7410.176,
4951.552,9903.616,7397.12,
5042.688,10035.456,7355.136,
5016.576,9965.312,7375.104,
4922.624,9832.96,7413.248,
4946.432,9900.288,7400.704,
5040.128,10032.64,7356.16,
5010.688,9966.08,7373.824,
4915.712,9828.608,7437.056,
4941.824,9892.352,7422.464,
5040.896,10026.752,7368.192,
5017.6,9960.704,7380.48,
4923.648,9831.424,7437.568,
4944.896,9899.52,7427.328,
5034.496,10026.752,7378.176,
5008.384,9952.768,7403.008,
4916.736,9825.024,7446.016,
4945.408,9900.288,7423.488,
5036.288,10029.568,7365.376,
4996.608,9950.208,7373.824,
4905.728,9819.392,7422.208,
4941.824,9893.376,7415.808,
5037.312,10024.704,7373.568,
5003.776,9945.088,7384.576,
4907.008,9812.48,7448.32,
4949.504,9895.936,7436.032,
5049.344,10041.856,7380.736,
5017.856,9992.192,7371.008,
4926.208,9896.96,7396.608,
4962.304,10003.456,7373.056,
5047.808,10141.696,7307.008,
4999.424,10051.328,7334.4,
4923.392,9934.592,7379.968,
4983.808,10029.312,7360.256,
5100.288,10147.84,7315.968,
5079.04,10054.656,7337.472,
5002.24,9916.672,7390.464,
5030.912,9964.288,7393.536,
5124.352,10066.688,7372.8,
5090.048,9976.576,7402.24,
4998.912,9843.712,7447.04,
5004.288,9907.456,7426.304,
5052.928,10013.952,7372.288,
4991.744,9919.488,7389.44,
4879.104,9778.432,7456.256,
4911.104,9849.088,7459.584,
5011.456,9973.76,7419.136,
4980.48,9895.168,7437.312,
4885.76,9770.752,7483.136,
4913.92,9850.112,7465.472,
5009.408,9982.208,7410.432,
4975.36,9903.872,7422.976,
4881.664,9778.432,7461.12,
4912.384,9859.072,7446.528,
5003.264,9986.56,7400.448,
4966.912,9903.36,7407.872,
4876.288,9778.432,7463.168,
4918.272,9870.336,7451.904,
5028.096,10031.104,7394.048,
5055.488,10020.096,7368.448,
5077.504,9984.768,7361.792,
5210.112,10202.112,7277.568,
5330.176,10505.472,7285.248,
5430.272,10639.104,7696.128,
5567.232,10570.496,8132.864,
5470.976,10380.032,7863.552,
5023.744,9912.832,7080.96,
4985.344,9778.688,7365.632,
5038.592,9921.792,7397.888,
5140.736,10107.904,7314.688,
5096.704,10030.848,7305.728,
5011.712,9895.68,7348.48,
5050.368,9976.32,7323.904,
5139.968,10095.872,7286.016,
5099.008,10010.88,7307.776,
5006.848,9881.856,7375.872,
5043.712,9961.216,7378.176,
5142.016,10087.168,7339.008,
5104.128,10001.664,7365.632,
5013.76,9874.432,7414.784,
5060.096,9961.216,7399.424,
5161.472,10090.24,7353.344,
5123.84,10009.856,7365.632,
5037.568,9895.168,7401.728,
5091.84,9990.912,7381.76,
5194.24,10115.84,7328,
5079.552,9923.84,7371.008,
5129.728,10013.184,7364.608,
5220.352,10129.152,7329.536,
5182.72,10041.856,7340.032,
5110.272,9930.24,7399.936,
5161.472,10026.752,7385.6,
5248.256,10139.392,7342.336,
5213.184,10043.392,7372.8,
5145.088,9935.872,7413.248,
5213.44,10036.224,7392.256,
5319.936,10150.912,7337.984,
5286.4,10057.984,7354.112,
5212.416,9948.416,7400.448,
5276.672,10045.44,7387.648,
5386.752,10164.992,7363.584,
5363.2,10071.04,7395.84,
5300.224,9956.096,7433.728,
5373.696,10052.608,7407.616,
5483.776,10167.296,7374.592,
5457.152,10071.808,7405.824,
5413.888,9970.176,7459.584,
5505.024,10077.952,7437.568,
5623.04,10200.576,7389.952,
5600.256,10110.464,7404.544,
5547.264,10004.224,7461.632,
5628.416,10111.232,7450.88,
5741.824,10237.44,7404.8,
5722.368,10159.104,7424,
5651.456,10064.384,7445.504,
5693.184,10166.528,7414.016,
5749.248,10269.952,7364.608,
5662.464,10160.384,7374.08,
5540.352,10044.416,7387.904,
5531.392,10128.896,7335.68,
5554.688,10228.992,7259.392,
5428.48,10105.344,7261.952,
5266.176,9971.456,7301.632,
5253.376,10053.376,7272.704,
5289.472,10150.4,7230.208,
5186.56,10032.896,7259.136,
5056,9903.104,7322.624,
5079.296,10000.896,7313.152,
5136.896,10103.808,7275.264,
5061.12,9989.12,7307.776,
4973.568,9880.576,7349.248,
5023.488,9983.232,7339.52,
5093.376,10087.936,7308.288,
5028.608,9981.696,7336.96,
4945.92,9874.432,7380.48,
4999.424,9978.112,7355.136,
5079.808,10079.744,7319.808,
5023.232,9974.016,7354.368,
4941.824,9870.336,7390.976,
4998.4,9978.624,7357.696,
5082.624,10088.448,7319.808,
5026.048,9978.624,7351.296,
4946.176,9876.736,7390.208,
4999.68,9979.392,7377.664,
5081.6,10082.048,7329.024,
5025.792,9976.064,7335.424,
4951.552,9869.312,7374.592,
5011.2,9990.4,7353.088,
5094.144,10098.944,7318.272,
5034.24,9982.208,7354.624,
4958.976,9887.488,7389.696,
5021.952,10003.968,7366.656,
5107.712,10110.208,7319.04,
5050.88,10008.576,7323.648,
4972.544,9910.016,7369.216,
5025.28,10015.232,7357.952,
5108.48,10137.6,7372.032,
4963.328,9906.688,7416.32,
5031.424,10029.312,7371.008,
5117.184,10134.528,7324.928,
5057.024,10023.68,7363.072,
4970.496,9921.28,7413.248,
5025.536,10029.568,7385.6,
5108.224,10132.224,7328,
5049.088,10021.888,7354.88,
4973.824,9923.584,7383.04,
5033.728,10033.408,7347.712,
5101.312,10127.616,7317.76,
5036.032,10009.6,7356.672,
4958.72,9909.504,7397.12,
5018.624,10024.192,7363.84,
5089.536,10118.4,7326.464,
5015.552,9995.008,7359.232,
4936.704,9898.496,7406.592,
5001.728,10010.88,7376.896,
5089.28,10110.208,7333.376,
5028.864,10006.272,7350.784,
4946.944,9909.504,7396.864,
5012.736,10028.8,7365.12,
5080.576,10120.96,7329.536,
5015.04,10002.432,7367.68,
4947.712,9911.04,7393.536,
5007.36,10024.96,7370.752,
5077.76,10114.56,7336.96,
5004.288,9988.608,7371.776,
4919.296,9883.904,7409.152,
4977.408,9994.496,7377.92,
5049.344,10083.84,7348.736,
4985.088,9963.52,7379.456,
4917.76,9879.552,7417.856,
4980.224,10001.408,7385.088,
5055.488,10092.032,7343.616,
4984.576,9969.664,7379.968,
4899.584,9870.848,7428.096,
4969.984,9990.144,7403.776,
5050.368,10084.096,7350.528,
4979.712,9962.24,7382.016,
4900.096,9870.848,7422.208,
4968.192,9991.68,7386.368,
5039.616,10079.232,7346.944,
4971.52,9960.192,7371.008,
4902.656,9871.36,7400.704,
4969.728,9989.376,7372.288,
5044.736,10078.976,7338.752,
4980.736,9959.936,7363.84,
4912.64,9877.504,7393.28,
4978.944,9997.056,7376.64,
5047.808,10081.536,7347.712,
4974.08,9952.512,7383.04,
4901.632,9872.896,7410.432,
4973.056,10000.896,7363.584,
5046.784,10080.512,7330.048,
4984.32,9959.68,7362.56,
4913.408,9880.064,7393.024,
4979.712,10006.016,7359.488,
5046.016,10083.328,7321.6,
4979.712,9959.68,7352.064,
4910.08,9871.36,7387.904,
4975.872,9991.168,7355.136,
5047.552,10075.648,7323.136,
4971.008,9940.736,7358.208,
4899.84,9852.16,7393.536,
4975.616,9982.976,7357.44,
5038.08,10068.736,7332.608,
4961.536,9940.48,7369.472,
4891.136,9853.952,7411.2,
4965.12,9982.976,7376.128,
5040.896,10072.064,7325.184,
4971.264,9948.416,7347.712,
4910.592,9871.616,7387.392,
4983.04,10000.896,7356.672,
5055.744,10084.352,7320.32,
4982.272,9958.144,7353.088,
4912.896,9881.088,7378.432,
4986.624,10005.504,7334.912,
5046.528,10077.44,7307.52,
4969.728,9943.296,7342.592,
4900.864,9860.864,7391.488,
4975.616,9994.496,7360.256,
5042.944,10072.576,7315.968,
4961.024,9936.384,7348.992,
4898.304,9859.328,7398.656,
4980.224,9996.288,7364.608,
5057.024,10081.792,7329.536,
4979.712,9952.768,7364.864,
4910.336,9872.128,7392.512,
4988.416,10011.136,7344.896,
5048.576,10087.68,7314.944,
4970.496,9959.168,7360.512,
4916.48,9912.576,7394.56,
4991.744,10074.624,7341.056,
5052.928,10172.416,7285.248,
4974.592,10051.84,7309.824,
4912.896,9977.088,7332.608,
5014.016,10120.704,7294.72,
5093.376,10202.624,7280.384,
5031.424,10060.032,7332.352,
4993.536,9978.112,7363.072,
5085.696,10096.896,7328.512,
5146.624,10145.024,7292.672,
5069.312,9987.84,7343.36,
5009.92,9900.288,7413.504,
5086.72,10029.568,7388.672,
5129.728,10096.896,7345.408,
5006.848,9944.832,7375.616,
4907.264,9846.784,7419.392,
4965.632,9965.824,7391.744,
5021.184,10029.056,7368.448,
4941.824,9889.792,7426.56,
4874.496,9812.224,7463.168,
4957.184,9949.44,7419.136,
5018.88,10021.376,7377.92,
4936.192,9887.232,7430.656,
4873.984,9818.112,7468.544,
4950.272,9948.416,7426.304,
5008.896,10016.768,7385.6,
4945.152,9894.4,7412.736,
4888.32,9831.424,7448.064,
4957.184,9959.424,7415.04,
5020.928,10039.808,7376.64,
4976.896,9962.752,7357.44,
5020.672,9970.944,7368.96,
5242.368,10198.016,7306.752,
5371.392,10384.896,7254.272,
5366.016,10452.224,7470.592,
5546.496,10598.144,7936.256,
5707.264,10686.208,8021.248,
5409.792,10421.248,7452.928,
4960.768,9830.4,7194.112,
5098.496,9988.352,7328.512,
5169.152,10105.088,7314.176,
5090.56,10014.72,7314.944,
5025.536,9950.208,7324.416,
5099.264,10069.504,7290.368,
5156.608,10124.8,7264.768,
5070.592,9980.672,7321.6,
5011.712,9922.56,7374.08,
5102.592,10061.824,7338.24,
5168.128,10120.448,7312.896,
5086.976,9979.136,7358.976,
5028.352,9920.512,7387.648,
5115.136,10065.152,7348.736,
5181.44,10129.152,7320.576,
5112.064,10001.152,7356.416,
5063.168,9944.832,7382.016,
5142.528,10081.536,7352.064,
5195.776,10143.232,7309.312,
5118.72,10002.944,7354.624,
5069.312,9943.552,7393.536,
5160.704,10083.072,7360.512,
5232.896,10145.792,7330.816,
5158.656,10010.368,7371.52,
5115.648,9959.424,7408.128,
5210.368,10105.6,7357.952,
5272.32,10162.688,7328.512,
5197.568,10019.584,7382.528,
5156.096,9967.104,7421.184,
5257.472,10113.28,7373.568,
5334.016,10180.096,7328.768,
5263.616,10040.576,7362.816,
5216,9978.112,7391.744,
5310.208,10117.376,7359.232,
5388.8,10175.232,7354.368,
5319.936,10032.128,7421.184,
5280.512,9974.784,7441.152,
5388.288,10119.168,7386.88,
5467.136,10170.368,7375.36,
5413.888,10029.824,7436.288,
5396.48,9987.84,7462.4,
5516.288,10141.696,7416.832,
5603.328,10202.624,7383.552,
5549.568,10068.224,7433.984,
5532.416,10031.104,7467.52,
5651.456,10180.864,7426.304,
5729.792,10235.136,7404.544,
5670.4,10104.832,7445.76,
5643.776,10068.736,7467.008,
5734.912,10219.776,7411.712,
5775.104,10272.512,7369.216,
5665.024,10131.456,7414.016,
5585.408,10082.048,7426.048,
5637.632,10226.944,7344.128,
5632.512,10265.6,7287.552,
5475.584,10098.944,7306.24,
5355.008,10023.68,7314.944,
5373.44,10147.072,7251.456,
5360.128,10177.28,7204.608,
5221.632,10025.216,7245.568,
5130.752,9974.784,7276.288,
5177.856,10107.392,7240.96,
5189.376,10136.32,7227.904,
5072.64,9975.552,7292.416,
5012.224,9925.376,7333.632,
5091.328,10068.48,7293.696,
5122.56,10105.856,7278.336,
5024.512,9957.888,7325.184,
4970.752,9914.368,7350.784,
5058.048,10061.568,7314.688,
5108.736,10103.04,7312.384,
5022.72,9961.472,7348.992,
4976.64,9926.144,7367.168,
5067.008,10068.736,7324.16,
5112.832,10105.088,7302.656,
5021.952,9960.96,7364.608,
4973.568,9920.256,7392.768,
5061.632,10065.92,7352.064,
5110.016,10105.6,7315.2,
5020.16,9955.584,7355.904,
4975.616,9917.44,7389.184,
5069.568,10065.408,7350.272,
5122.816,10104.32,7334.912,
5033.728,9957.376,7380.736,
4979.968,9920.256,7405.568,
5074.432,10066.176,7359.488,
5112.32,10092.8,7351.808,
5016.064,9947.904,7399.168,
4984.576,9921.792,7406.848,
5082.368,10071.552,7361.536,
5125.632,10109.696,7331.584,
5026.56,9966.08,7371.52,
4984.832,9932.032,7382.272,
5076.736,10074.368,7341.824,
5114.368,10104.32,7326.208,
5026.56,9961.728,7363.84,
4988.928,9934.08,7380.992,
5075.968,10084.096,7334.144,
5110.272,10110.464,7315.456,
5019.648,9963.008,7357.184,
4985.344,9939.2,7387.136,
5073.408,10087.168,7341.056,
5101.312,10110.72,7314.688,
5003.264,9959.936,7358.208,
4966.144,9925.888,7380.992,
5058.048,10072.32,7341.824,
5082.112,10093.312,7325.184,
4987.392,9946.112,7373.312,
4954.88,9921.536,7397.632,
5046.272,10073.088,7353.088,
5072.64,10092.8,7323.136,
4982.784,9937.664,7385.088,
4952.576,9914.624,7415.04,
5038.08,10061.824,7362.048,
5074.432,10089.216,7336.704,
4978.176,9939.2,7382.784,
4942.848,9913.344,7408.896,
5039.104,10066.944,7360.256,
5078.528,10105.344,7394.048,
4943.36,9915.904,7413.504,
5041.664,10074.112,7344.896,
5079.04,10099.456,7316.48,
4979.2,9945.088,7370.752,
4945.152,9926.912,7386.88,
5041.92,10075.648,7342.336,
5067.008,10084.352,7330.304,
4974.336,9932.544,7383.552,
4947.456,9920.512,7393.024,
5041.92,10076.672,7334.4,
5075.456,10100.224,7313.664,
4973.312,9947.392,7360.512,
4945.152,9927.424,7390.72,
5037.312,10074.112,7341.312,
5069.312,10091.264,7315.456,
4972.288,9940.48,7369.984,
4944.128,9922.816,7399.168,
5042.944,10080.768,7343.616,
5076.224,10101.76,7312.896,
4972.032,9950.72,7362.304,
4931.584,9925.888,7387.392,
5031.68,10070.272,7351.296,
5052.16,10073.856,7359.744,
4952.832,9924.352,7403.52,
