ecg,ecg2,ecg3,rrIntervalList
10382.848,7216.896,14499.84
10385.92,7137.28,14486.272
10393.856,7042.304,14456.832
10387.968,7148.8,14504.192
10379.52,7216.384,14520.576
10406.656,7147.776,14497.024
10438.912,7088.384,14481.152
10427.136,7192.576,14521.344
10416.384,7257.088,14533.888
10425.6,7169.28,14518.784
10451.456,7094.016,14475.264
10477.568,7194.112,14459.904
10476.288,7260.416,14464.512
10483.968,7182.848,14448.64
10492.416,7107.584,14429.952
10487.296,7189.504,14444.8
10454.272,7219.968,14445.056
10455.296,7096.064,14399.488
10484.48,6990.592,14341.12
10482.176,7093.504,14368.0
10439.424,7169.792,14419.2
10415.616,7074.56,14419.2
10404.864,6981.888,14417.664
10354.688,7048.96,14453.504
10327.04,7112.704,14482.944
10338.816,7033.6,14478.08
10369.024,6956.8,14427.392
10350.336,7031.296,14441.472
10322.176,7079.936,14456.32
10323.968,7005.44,14455.04
10342.144,6955.008,14467.584
10340.864,7074.304,14518.272
10338.304,7010.56,14458.112
10357.76,6924.288,14421.504
10367.232,7025.664,14434.304
10349.056,7104.256,14463.232
10348.544,7038.976,14487.552
10333.952,6978.816,14519.04
10256.128,7123.2,14663.936
10262.784,7269.376,14771.456
10383.616,7216.128,14688.0
10567.424,7169.024,14507.776
10877.44,7486.208,14351.872
11241.472,8075.008,14263.552
11534.848,8553.728,14148.352
11586.56,8787.968,14030.336
11326.464,8752.128,14016.0
10920.704,8215.552,14022.656
10590.72,7506.688,14059.264
10497.536,7129.856,14112.512
10499.584,7158.272,14255.616
10458.624,7221.248,14385.664
10394.88,7180.288,14499.072
10367.232,7134.464,14567.424
10339.84,7221.248,14626.304
10330.112,7276.288,14643.2
10319.616,7194.624,14644.224
10335.232,7134.976,14654.976
10339.072,7206.4,14661.376
10318.592,7256.832,14668.8
10319.104,7211.008,14673.92
10324.992,7135.744,14639.104
10322.944,7197.184,14646.016
10308.864,7238.656,14661.888
10326.784,7201.28,14661.376
10344.96,7161.344,14643.2
10331.648,7204.096,14644.736
10325.504,7194.112,14635.776
10346.752,7165.44,14626.304
10378.24,7240.448,14641.408
10356.736,7283.456,14657.024
10356.224,7252.224,14664.704
10360.576,7216.64,14657.792
10366.464,7289.856,14665.472
10361.856,7330.56,14668.032
10388.224,7300.096,14666.752
10400.768,7246.336,14656.0
10364.416,7311.36,14676.48
10385.92,7377.92,14645.504
10483.968,7346.432,14582.016
10549.76,7314.944,14555.136
10567.424,7397.888,14542.336
10564.608,7455.744,14524.672
10577.152,7396.096,14506.24
10605.824,7338.24,14488.576
10618.368,7417.088,14484.48
10603.264,7470.848,14476.544
10611.712,7421.952,14480.64
10644.48,7379.2,14476.544
10644.992,7455.488,14483.2
10606.848,7498.752,14509.568
10570.24,7424.768,14545.92
10536.96,7330.048,14552.832
10500.608,7375.616,14581.76
10457.344,7393.024,14606.592
10425.088,7335.424,14634.24
10403.84,7290.112,14650.88
10374.144,7287.296,14643.712
10341.888,7256.064,14637.056
10323.712,7220.736,14660.864
10327.552,7208.192,14670.08
10311.936,7239.168,14690.304
10286.08,7235.84,14684.928
10285.824,7203.584,14684.672
10303.488,7180.288,14679.296
10286.336,7202.56,14686.464
10265.856,7207.68,14671.104
10273.28,7184.384,14664.192
10291.456,7180.288,14665.728
10267.136,7201.28,14682.112
10248.704,7207.424,14692.864
10261.76,7202.304,14702.848
10265.088,7179.776,14700.8
10256.64,7184.384,14682.112
10269.696,7204.608,14673.92
10283.008,7215.616,14693.888
10267.904,7200.0,14709.248
10237.184,7192.832,14720.256
10251.776,7198.72,14686.976
10291.968,7222.528,14671.36
10288.64,7216.128,14680.064
10264.32,7218.176,14700.288
10274.304,7237.376,14703.616
10280.96,7253.504,14707.712
10270.976,7248.384,14720.512
10248.704,7245.312,14736.896
10241.536,7251.456,14755.328
10245.632,7261.44,14758.144
10241.024,7252.736,14746.624
10228.736,7226.88,14724.864
10231.552,7200.768,14710.784
10252.032,7231.744,14727.424
10265.088,7244.544,14733.056
10250.496,7232.256,14733.312
10229.504,7202.816,14716.16
10251.008,7211.264,14700.032
10271.744,7217.664,14686.464
10252.032,7195.648,14689.024
10251.264,7191.296,14693.12
10283.52,7255.296,14722.304
10309.632,7258.624,14700.544
10308.864,7210.496,14657.792
10308.864,7204.608,14653.44
10308.864,7262.208,14697.216
10314.24,7301.888,14729.728
10312.448,7277.824,14707.2
10318.336,7240.448,14658.304
10361.856,7281.152,14640.384
10393.344,7304.96,14627.328
10344.704,7256.576,14632.704
10323.2,7195.136,14602.496
10358.784,7206.144,14577.152
10353.408,7207.68,14585.344
10306.304,7155.456,14587.136
10290.688,7139.84,14602.496
10289.408,7179.776,14630.4
10266.368,7180.032,14646.784
10220.032,7149.568,14672.896
10205.696,7132.16,14677.76
10229.76,7160.064,14682.368
10247.936,7166.208,14669.312
10225.92,7126.016,14652.416
10225.92,7111.168,14646.784
10253.056,7153.664,14659.072
10236.16,7150.592,14660.096
10198.016,7115.52,14666.496
10203.392,7092.736,14649.344
10225.664,7125.76,14652.16
10245.888,7152.64,14654.976
10244.608,7139.584,14648.064
10241.536,7112.704,14634.24
10253.312,7138.816,14642.176
10237.696,7159.296,14663.936
10187.008,7176.96,14735.616
10152.96,7223.04,14846.464
10236.672,7304.192,14875.904
10354.176,7334.656,14782.72
10509.056,7370.496,14632.192
10839.552,7656.448,14455.808
11226.112,8270.08,14354.944
11433.472,8762.624,14233.6
11357.696,8887.04,14127.872
11021.568,8553.728,14124.8
10660.096,7924.48,14151.424
10383.616,7436.288,14288.128
10340.608,7239.68,14396.16
10365.184,7204.608,14483.456
10340.096,7313.408,14646.272
10290.176,7363.584,14755.072
10256.128,7321.088,14767.36
10235.136,7271.936,14762.24
10253.312,7292.416,14769.408
10263.296,7287.552,14755.584
10237.696,7238.912,14738.688
10243.84,7228.672,14742.784
10263.04,7277.312,14765.312
10249.728,7294.976,14787.584
10232.32,7259.648,14777.6
10256.128,7227.904,14736.128
10290.944,7278.848,14744.064
10303.488,7316.736,14758.912
10304.0,7317.248,14758.4
10308.096,7309.568,14756.608
10324.992,7343.36,14759.424
10306.048,7344.128,14769.92
10266.624,7292.416,14774.528
10249.984,7248.384,14762.496
10266.624,7278.08,14762.24
10283.008,7302.656,14749.184
10277.888,7287.808,14737.664
10283.52,7284.992,14736.64
10327.808,7332.096,14737.152
10351.616,7356.16,14723.328
10339.072,7340.544,14711.04
10346.752,7342.592,14712.576
10392.064,7417.6,14723.84
10440.96,7482.112,14727.168
10457.088,7469.312,14692.608
10464.512,7445.248,14664.192
10513.408,7510.272,14667.264
10532.864,7536.64,14655.488
10521.344,7517.952,14646.784
10541.312,7522.816,14635.264
10574.848,7570.944,14632.448
10562.304,7575.04,14631.68
10512.64,7528.192,14634.24
10499.072,7494.4,14621.44
10498.56,7506.688,14639.616
10482.688,7490.048,14658.816
10441.728,7438.336,14661.12
10420.224,7402.496,14662.656
10421.504,7419.392,14693.12
10392.832,7406.592,14720.768
10326.272,7344.64,14740.48
10279.424,7280.384,14738.944
10284.544,7287.808,14742.784
10283.264,7284.736,14734.08
10245.12,7238.656,14725.376
10240.0,7224.064,14740.992
10255.104,7257.6,14766.08
10244.096,7255.552,14768.384
10216.448,7182.592,14725.376
10201.088,7113.472,14678.272
10214.4,7143.424,14687.744
10215.168,7172.864,14711.552
10199.552,7152.128,14708.224
10213.376,7147.52,14697.984
10235.648,7174.4,14705.664
10236.416,7185.152,14715.136
10240.512,7176.448,14699.008
10230.272,7161.6,14703.36
10219.52,7168.256,14726.144
10195.712,7166.976,14735.104
10180.864,7146.496,14727.936
10220.8,7146.496,14697.216
10247.68,7183.104,14698.24
10226.176,7189.504,14721.024
10201.856,7163.392,14716.928
10208.0,7151.616,14710.016
10259.456,7206.912,14714.368
10266.624,7234.816,14716.16
10214.912,7183.104,14714.88
10189.312,7151.872,14726.4
10222.08,7198.72,14734.848
10262.784,7224.32,14713.856
10262.528,7207.68,14696.704
10222.336,7150.848,14681.856
10222.336,7163.392,14699.52
10204.672,7158.784,14701.056
10157.824,7094.272,14695.68
10190.336,7126.528,14704.64
10291.712,7238.4,14698.752
10365.44,7291.904,14663.68
10349.312,7233.536,14630.912
10341.376,7247.104,14660.608
10387.712,7346.944,14706.688
10404.096,7358.976,14697.984
10352.64,7250.688,14653.696
10300.672,7191.808,14638.336
10300.416,7191.808,14630.4
10344.448,7209.728,14600.448
10315.776,7174.912,14588.16
10225.92,7113.472,14616.832
10232.32,7076.608,14583.552
10262.272,7048.192,14529.28
10244.608,7005.952,14514.176
10238.464,7025.664,14542.336
10223.872,7029.76,14561.024
10215.936,7028.736,14564.608
10221.056,7049.216,14585.344
10199.04,7064.064,14628.352
10154.496,7032.832,14648.32
10122.24,6980.096,14611.968
10155.008,6975.744,14573.568
10188.8,7014.144,14589.696
10175.488,7023.872,14617.856
10152.448,7001.088,14613.248
10187.776,7034.368,14600.704
10258.176,7120.384,14617.6
10212.608,7071.488,14616.832
10116.352,6974.976,14609.408
10100.992,6953.728,14596.608
10104.064,6971.904,14627.584
10115.072,6994.944,14655.744
10150.912,7005.696,14620.16
10166.784,7036.928,14625.024
10147.84,7122.944,14870.016
10302.976,7288.32,14787.84
10403.328,7206.912,14594.56
10663.68,7338.24,14398.464
11059.968,7831.296,14270.72
11346.688,8348.672,14155.52
11410.176,8631.296,14050.56
11213.312,8613.632,14063.36
10906.88,8187.648,14072.064
10595.584,7616.0,14119.168
10438.912,7258.88,14194.176
10415.104,7149.824,14309.888
10323.2,7099.136,14447.36
10255.616,7147.008,14555.648
10303.488,7250.176,14611.968
10275.584,7232.0,14662.144
10170.624,7124.736,14667.776
10087.424,7048.192,14662.4
10064.896,7032.064,14689.28
10129.664,7108.352,14736.128
10211.584,7209.728,14765.312
10237.44,7221.76,14727.936
10198.016,7148.544,14672.384
10196.992,7131.392,14661.376
10285.056,7215.104,14670.336
10338.56,7285.248,14679.552
10328.064,7265.024,14696.192
10251.008,7197.952,14727.68
10171.904,7135.744,14705.664
10090.24,7042.304,14669.824
10078.464,7004.672,14665.472
10177.536,7100.16,14674.688
10232.32,7191.04,14674.944
10196.224,7166.976,14672.64
10189.824,7122.944,14659.072
10224.64,7170.816,14674.688
10270.464,7255.552,14685.952
10323.712,7298.816,14664.448
10355.712,7274.24,14631.168
10331.392,7235.072,14619.904
10317.056,7267.328,14636.032
10324.48,7276.8,14619.136
10343.424,7236.608,14577.408
10396.928,7296.512,14579.456
10447.616,7394.816,14580.48
10444.544,7381.504,14547.2
10437.376,7313.152,14507.776
10460.416,7337.216,14514.176
10503.168,7416.064,14519.808
10523.392,7427.328,14493.44
10523.648,7378.432,14468.864
10517.504,7373.312,14479.872
10477.056,7389.184,14515.712
10449.664,7362.304,14532.096
10428.672,7291.392,14523.904
10419.712,7290.368,14545.152
10388.224,7303.168,14576.896
10327.296,7245.568,14585.856
10308.864,7198.208,14600.704
10305.024,7201.792,14624.0
10273.024,7209.728,14635.52
10232.832,7156.48,14624.512
10218.496,7088.384,14611.2
10234.112,7101.44,14605.056
10225.664,7147.52,14622.72
10193.152,7111.68,14626.048
10187.008,7057.152,14623.232
10212.096,7089.152,14634.496
10214.4,7128.832,14632.448
10176.256,7085.312,14618.112
10158.336,7020.544,14603.52
10190.08,7055.616,14611.456
10196.736,7115.52,14634.24
10175.488,7088.128,14636.032
10180.096,7044.608,14615.552
10209.792,7083.52,14630.144
10202.368,7132.672,14663.68
10161.664,7094.272,14665.984
10158.08,7043.584,14645.248
10183.168,7087.36,14663.168
10181.632,7138.304,14681.856
10158.592,7112.704,14665.984
10155.008,7063.552,14638.08
10189.568,7084.8,14643.968
10185.984,7125.248,14662.912
10161.152,7112.448,14671.36
10158.336,7074.816,14672.896
10176.256,7092.224,14681.344
10155.264,7116.8,14690.048
10129.92,7091.968,14670.08
10148.864,7069.184,14655.232
10177.792,7076.864,14659.072
10163.968,7096.576,14678.016
10150.4,7081.216,14658.048
10166.272,7070.464,14646.272
10221.056,7110.4,14654.208
10267.392,7159.296,14654.72
10255.872,7151.104,14636.8
10240.512,7114.24,14618.112
10292.736,7161.856,14635.264
10357.504,7273.216,14671.872
10331.392,7283.456,14683.136
10237.44,7140.608,14649.856
10211.072,7066.88,14622.208
10246.4,7114.496,14613.76
10250.24,7100.672,14562.304
10222.592,7047.424,14538.752
10231.808,7038.976,14535.168
10244.608,7060.224,14528.0
10232.832,7036.928,14516.224
10236.672,6988.032,14480.896
10253.568,7005.952,14490.624
10247.424,7062.784,14535.68
10224.128,7057.408,14539.52
10247.168,7041.536,14523.136
10291.2,7071.232,14520.32
10280.192,7092.736,14530.048
10220.544,7034.368,14526.72
10093.568,6888.192,14537.472
10110.976,6943.744,14566.4
10122.24,6953.472,14563.328
10122.24,6916.096,14548.48
10132.736,6927.104,14555.136
10130.688,6974.976,14585.088
10120.192,6970.112,14585.344
10133.248,6937.6,14558.72
10163.968,6974.464,14583.04
10156.032,7013.632,14604.8
10125.312,6997.248,14608.64
10080.0,7020.032,14695.936
10103.552,7123.968,14808.064
10210.048,7214.336,14806.016
10343.68,7227.648,14674.432
10612.736,7330.816,14467.072
11023.616,7767.552,14275.072
11331.072,8354.304,14144.768
11426.56,8637.696,13936.128
11247.616,8512.256,13818.368
10913.792,8002.048,13831.68
10554.624,7426.048,13969.664
10342.144,7102.464,14162.176
10325.504,7009.792,14283.776
10320.896,7098.624,14447.104
10269.952,7212.544,14612.224
10200.32,7188.224,14666.752
10181.888,7097.344,14633.728
10187.008,7084.8,14638.592
10173.952,7131.136,14682.368
10135.296,7097.344,14689.28
10165.248,7057.92,14660.096
10226.176,7096.064,14643.2
10254.592,7161.856,14651.392
10246.912,7147.008,14632.96
10205.44,7064.832,14616.32
10199.04,7071.488,14636.544
10231.04,7155.968,14658.56
10247.68,7160.32,14635.776
10232.576,7068.416,14593.792
10220.544,7035.904,14593.792
10193.664,7082.496,14636.288
10170.368,7067.136,14636.032
10190.592,7020.032,14586.368
10240.512,7065.088,14578.688
10235.904,7135.232,14633.216
10219.52,7132.928,14638.08
10244.352,7112.192,14593.792
10302.464,7157.248,14576.64
10333.44,7231.744,14603.52
10296.064,7221.248,14618.624
10292.736,7181.312,14594.816
10346.496,7212.544,14566.4
10392.32,7274.752,14566.912
10420.992,7272.448,14524.928
10422.528,7243.52,14491.136
10422.528,7258.112,14502.144
10421.248,7287.04,14515.456
10426.624,7276.032,14483.2
10459.136,7269.12,14444.032
10487.04,7289.088,14437.376
10487.04,7320.32,14457.088
10492.928,7314.688,14445.568
10484.736,7289.856,14427.392
10462.976,7295.488,14456.576
10468.608,7315.968,14472.704
10453.504,7287.808,14469.632
10411.52,7223.808,14472.96
10384.896,7202.048,14498.048
10360.064,7207.168,14520.32
10309.12,7148.8,14511.104
10274.304,7082.24,14505.728
10270.208,7082.752,14528.512
10268.416,7101.184,14547.968
10247.68,7042.816,14514.176
10236.928,6984.448,14474.752
10238.208,6980.352,14469.376
10237.696,7010.048,14489.856
10205.44,6981.888,14501.12
10192.128,6951.168,14494.72
10221.056,6983.936,14513.408
10207.232,6998.528,14529.024
10180.608,6961.92,14517.76
10195.968,6928.896,14487.552
10207.488,6943.488,14484.48
10218.24,6988.544,14509.312
10230.784,6987.008,14493.696
10211.584,6955.264,14486.528
10219.776,6959.872,14491.136
10248.96,7009.536,14502.144
10248.704,7010.304,14496.768
10247.424,6976.0,14468.864
10267.648,7000.064,14470.144
10256.384,7033.856,14501.888
10193.152,6969.344,14505.216
10161.408,6897.152,14480.384
10180.608,6919.168,14486.016
10173.952,6945.28,14503.424
10175.232,6921.216,14470.656
10198.016,6910.208,14437.888
10231.04,6966.784,14458.88
10246.656,7043.072,14510.08
10206.208,6988.032,14499.584
10179.328,6917.376,14472.96
10217.472,6940.672,14468.608
10226.432,7013.12,14510.848
10213.888,7003.904,14510.592
10212.608,6959.36,14483.456
10258.688,7008.256,14489.344
10277.376,7079.424,14520.064
10250.496,7049.216,14509.824
10240.0,6978.816,14464.512
10267.136,6980.096,14443.52
10317.824,7039.232,14435.328
10304.768,7022.336,14425.344
10265.344,6953.216,14394.624
10268.416,6933.504,14371.328
10291.712,6972.672,14371.84
10294.272,6935.04,14341.376
10273.792,6848.512,14308.608
10290.176,6860.8,14317.824
10276.096,6904.064,14358.272
10220.032,6880.768,14375.168
10191.872,6821.376,14359.04
10193.92,6813.184,14365.184
10188.8,6863.36,14413.312
10189.568,6866.944,14411.52
10198.528,6818.816,14365.44
10215.168,6806.784,14341.12
10232.064,6849.024,14349.568
10195.712,6829.824,14357.504
10159.872,6786.816,14370.304
10192.384,6815.744,14368.0
10209.536,6872.576,14382.08
10193.92,6852.096,14374.912
10175.232,6786.56,14350.08
10194.688,6790.144,14346.496
10206.208,6857.472,14383.872
10197.248,6854.4,14383.104
10166.784,6854.144,14437.632
10173.696,6933.76,14546.688
10240.512,7064.32,14603.52
10321.92,7092.736,14540.032
10514.432,7127.04,14368.768
10860.8,7445.76,14204.416
11115.776,8005.632,14177.28
11196.16,8418.56,14131.456
11111.424,8500.224,14015.232
10891.52,8208.128,13913.088
10599.68,7629.568,13871.872
10353.92,7086.08,13910.272
10304.768,6840.064,13981.952
10346.24,6840.064,14102.528
10344.192,6951.168,14240.768
10285.056,6997.76,14358.528
10231.552,6958.848,14412.544
10218.496,6948.864,14439.936
10206.976,6988.032,14479.872
10200.064,6964.992,14460.928
10207.232,6903.808,14409.728
10246.656,6910.72,14393.6
10248.704,6957.568,14430.208
10205.952,6912.256,14421.248
10193.408,6864.896,14395.392
10230.016,6905.856,14404.352
10264.576,6968.832,14415.872
10290.432,6939.136,14354.176
10294.784,6887.168,14316.032
10289.664,6878.72,14322.432
10287.616,6953.472,14373.632
10274.56,6943.488,14372.608
10284.544,6903.552,14343.936
10298.368,6927.36,14348.544
10315.52,6975.744,14361.6
10304.512,6949.376,14357.504
10283.264,6912.512,14363.136
10309.376,6945.792,14363.392
10339.584,7025.152,14380.288
10315.008,6999.552,14385.408
10312.448,6954.752,14355.968
10377.728,6965.248,14291.2
10394.88,7042.816,14300.672
10415.104,7003.136,14260.48
10473.472,7020.8,14227.2
10501.888,7070.464,14216.192
10492.928,7054.336,14202.112
10515.2,7015.936,14166.784
10560.256,7029.76,14131.712
10578.688,7078.4,14117.888
10553.6,7083.264,14132.992
10534.912,7054.08,14152.448
10532.608,7040.512,14156.288
10524.672,7076.608,14193.408
10475.776,7034.112,14207.232
10434.048,6964.736,14197.76
10446.592,6976.512,14217.216
10415.36,7034.112,14297.344
10356.992,6984.448,14318.848
10324.992,6876.928,14278.144
10316.8,6867.712,14283.008
10296.832,6929.92,14332.416
10262.272,6888.96,14337.792
10243.328,6812.16,14311.424
10260.48,6799.616,14288.128
10273.536,6839.296,14288.64
10221.312,6806.016,14297.856
10181.632,6751.488,14307.84
10213.888,6759.424,14302.976
10254.336,6823.424,14300.928
10232.576,6785.024,14276.864
10209.536,6731.008,14266.368
10227.712,6761.984,14284.544
10262.784,6837.504,14305.536
10258.176,6798.848,14277.888
10277.376,6740.992,14216.96
10293.504,6764.544,14224.64
10269.184,6837.504,14303.744
10236.16,6801.152,14306.048
10233.856,6759.936,14282.496
10258.944,6788.864,14298.112
10250.24,6816.768,14315.776
10239.744,6799.36,14297.856
10232.576,6774.272,14287.872
10238.72,6773.76,14291.456
10241.024,6826.752,14324.224
10226.176,6811.136,14322.944
10218.24,6778.88,14315.008
10215.424,6789.376,14337.792
10194.944,6827.008,14375.168
10198.528,6817.024,14350.848
10251.776,6802.688,14297.856
10270.208,6809.088,14298.624
10266.88,6864.128,14341.376
10271.232,6888.192,14362.88
10302.464,6867.456,14327.296
10328.064,6869.76,14292.224
10334.208,6911.232,14283.264
10333.952,6898.176,14266.88
10328.32,6838.528,14204.16
10340.864,6872.064,14244.096
10337.28,6842.88,14226.176
10333.44,6757.12,14173.696
10340.096,6729.728,14152.448
10320.384,6772.224,14197.504
10259.2,6743.296,14225.92
10224.64,6704.128,14236.672
10198.528,6703.872,14267.648
10170.624,6757.12,14324.992
10179.584,6733.568,14296.32
10219.008,6681.344,14224.896
10267.392,6678.016,14184.448
10266.88,6723.84,14222.336
10207.488,6706.432,14262.272
10199.808,6671.616,14242.048
10248.704,6680.064,14211.072
10269.696,6731.008,14215.936
10239.744,6717.184,14226.688
10222.336,6679.808,14221.312
10246.912,6697.216,14220.032
10257.92,6745.6,14245.12
10237.952,6719.232,14238.72
10215.936,6677.76,14231.808
10204.928,6713.344,14289.92
10180.864,6868.224,14458.624
10192.384,6959.104,14563.84
10225.408,6940.928,14546.176
10432.768,7018.496,14387.2
10798.336,7390.208,14223.104
11054.848,7905.28,14174.208
11185.664,8296.704,14076.416
11112.448,8418.304,13968.64
10834.944,8161.024,13913.344
10498.304,7533.312,13878.272
10316.288,6964.992,13871.36
10347.52,6757.12,13897.728
10388.992,6808.832,14046.72
10334.976,6840.832,14196.224
10262.784,6854.4,14303.232
10254.592,6870.272,14352.128
10277.632,6900.992,14359.296
10283.776,6876.16,14342.144
10284.288,6829.056,14316.288
10280.704,6818.816,14320.384
10287.104,6855.936,14333.952
10270.72,6828.8,14314.496
10266.112,6790.912,14293.76
10279.936,6808.576,14310.912
10283.52,6873.344,14363.136
10289.92,6857.984,14337.536
10276.864,6810.88,14311.936
10288.896,6817.024,14310.656
10323.456,6884.608,14322.688
10305.536,6879.232,14334.976
10263.808,6841.856,14352.896
10299.136,6851.84,14334.208
10322.688,6903.808,14337.536
10288.384,6892.544,14352.128
10322.688,6859.52,14298.368
10395.392,6872.064,14248.192
10406.4,6934.784,14278.656
10385.152,6931.456,14286.848
10368.0,6894.08,14272.512
10382.336,6882.56,14246.656
10422.784,6947.328,14240.0
10459.392,6950.4,14204.672
10486.016,6918.4,14162.688
10510.848,6925.056,14144.0
10534.4,7005.696,14168.064
10512.64,7000.064,14171.648
10509.056,6946.304,14132.736
10547.712,6944.256,14095.872
10568.96,7004.928,14100.992
10569.472,7002.88,14088.448
10552.576,6964.992,14082.304
10576.128,6968.064,14076.416
10576.384,7021.568,14119.936
10518.272,6989.568,14141.184
10441.984,6934.528,14191.104
10445.056,6932.224,14202.624
10464.512,6974.208,14212.096
10417.152,6945.536,14238.208
10369.536,6888.192,14252.032
10356.224,6877.952,14264.576
10330.88,6910.208,14308.608
10296.064,6869.76,14296.832
10267.648,6811.648,14290.688
10258.688,6807.808,14321.664
10218.496,6848.0,14387.712
10173.952,6810.368,14394.368
10205.696,6762.24,14327.552
10272.512,6763.264,14268.16
10297.856,6819.328,14278.4
10261.248,6807.552,14299.392
10238.464,6766.848,14295.808
10237.696,6763.008,14305.28
10202.624,6816.512,14367.744
10192.128,6808.32,14353.408
10217.472,6784.256,14319.872
10262.528,6793.472,14304.512
10281.984,6849.792,14326.016
10262.784,6838.272,14328.576
10248.704,6798.336,14319.872
10259.2,6799.872,14311.936
10279.68,6879.744,14346.752
10239.744,6876.672,14370.816
10196.992,6823.68,14393.344
10226.944,6827.008,14381.824
10280.96,6886.912,14352.64
10279.424,6867.712,14310.144
10268.672,6831.872,14305.024
10304.0,6846.976,14302.72
10298.368,6912.768,14351.872
10258.176,6889.472,14349.568
10261.504,6852.864,14325.76
10296.832,6856.192,14312.448
10283.008,6930.688,14377.984
10251.52,6936.576,14418.944
10304.512,6929.152,14379.264
10380.544,6944.256,14331.136
10418.176,7009.792,14332.16
10388.736,7003.648,14334.72
10362.112,6957.568,14326.016
10356.224,6908.672,14299.136
10320.64,6917.12,14321.152
10275.328,6886.144,14331.904
10258.688,6813.952,14299.136
10250.24,6790.656,14305.28
10255.872,6832.384,14334.72
10309.632,6833.408,14275.328
10314.752,6795.52,14241.536
10301.952,6787.584,14258.432
10309.888,6843.648,14283.264
10286.08,6821.12,14282.24
10254.592,6753.28,14267.904
10273.536,6740.224,14248.448
10290.432,6813.44,14293.504
10240.256,6805.248,14328.576
10198.272,6738.176,14311.68
10199.296,6726.656,14312.704
10210.56,6771.968,14327.808
10214.144,6778.112,14318.08
10209.024,6747.392,14307.072
10235.648,6741.248,14288.384
10257.152,6820.864,14330.88
10214.656,6830.336,14372.352
10167.552,6772.992,14369.792
10172.16,6767.872,14376.96
10172.672,6910.464,14517.76
10171.136,6993.664,14621.184
10248.448,6969.6,14553.088
10392.576,6983.68,14419.968
10638.848,7173.376,14292.736
10941.184,7549.696,14170.88
11228.672,8063.744,14025.216
11387.648,8441.344,13821.696
11216.128,8497.92,13779.2
10840.32,8013.312,13799.424
10481.664,7290.624,13838.592
10333.696,6881.792,13940.48
10380.8,6877.44,14078.72
10365.952,6929.92,14228.736
10317.056,6966.272,14359.296
10318.336,6979.584,14406.4
10298.624,7012.608,14453.76
10258.176,6963.456,14451.2
10230.272,6895.36,14435.328
10248.96,6877.696,14421.504
10265.344,6937.6,14443.008
10238.976,6927.872,14450.432
10217.728,6865.664,14426.624
10249.984,6864.896,14407.68
10277.888,6922.496,14419.968
10310.656,6928.64,14380.032
10306.048,6906.112,14373.12
10291.712,6888.448,14388.992
10307.84,6946.304,14404.608
10307.84,6950.4,14394.368
10279.68,6900.224,14396.416
10285.056,6897.664,14403.328
10304.256,6965.504,14415.616
10297.344,6951.168,14391.04
10275.328,6902.784,14375.936
10304.0,6903.808,14354.176
10344.448,6986.752,14378.496
10344.192,6988.032,14381.824
10349.312,6952.704,14364.928
10384.128,6982.144,14370.304
10414.08,7054.848,14378.496
10431.488,7048.192,14340.608
10456.064,6999.552,14279.68
10486.016,7006.72,14254.848
10516.736,7090.944,14266.368
10514.688,7100.928,14253.568
10514.944,7073.792,14250.752
10565.888,7093.248,14232.832
10597.376,7154.688,14232.576
10604.288,7129.856,14184.96
10646.016,7132.416,14155.264
10646.784,7141.888,14171.904
10560.256,7124.224,14224.896
10486.784,7059.712,14234.624
10437.376,6984.448,14236.416
10441.472,6965.504,14242.304
10443.264,7020.8,14285.312
10410.24,7010.56,14304.0
10380.288,6952.448,14310.4
10376.96,6921.472,14320.128
10372.864,6957.312,14341.632
10343.68,6921.216,14332.416
10297.344,6830.592,14322.944
10294.016,6792.96,14304.512
10304.512,6850.048,14314.24
10291.2,6824.448,14294.272
10286.592,6787.328,14289.408
10301.184,6778.624,14291.712
10302.72,6829.824,14313.216
10289.408,6821.888,14303.232
10271.232,6772.736,14293.248
10277.632,6757.888,14291.456
10277.888,6787.328,14302.72
10266.112,6775.296,14296.32
10270.208,6771.712,14293.248
10285.824,6758.4,14285.568
10294.272,6798.08,14302.464
10290.944,6813.696,14302.208
10290.176,6778.624,14257.664
10314.752,6831.616,14297.344
10287.104,6813.696,14308.096
10264.576,6761.472,14292.736
10256.128,6724.096,14280.704
10255.36,6767.104,14304.256
10281.216,6783.744,14284.288
10290.176,6772.48,14275.328
10307.584,6779.392,14272.0
10330.624,6857.216,14296.832
10306.048,6840.32,14291.968
10290.432,6775.808,14265.344
10337.536,6799.104,14267.904
10391.04,6927.872,14323.456
10344.96,6942.976,14360.064
10289.664,6848.256,14326.528
10311.68,6809.6,14273.792
10351.36,6879.488,14278.912
10347.264,6845.44,14246.144
10303.744,6777.088,14227.968
10315.52,6785.28,14234.88
10342.912,6823.936,14242.048
10334.464,6788.864,14218.496
10320.896,6713.088,14179.072
10351.104,6690.304,14157.568
10361.088,6736.64,14175.232
10317.056,6704.896,14171.904
10278.912,6637.824,14157.312
10281.472,6634.24,14177.024
10284.032,6678.016,14205.44
10270.208,6688.0,14217.984
10257.92,6646.016,14193.408
10251.008,6592.768,14150.144
10259.968,6636.032,14178.048
10266.88,6631.424,14162.944
10266.112,6622.72,14154.752
10268.16,6625.792,14180.096
10270.72,6672.64,14215.936
10261.248,6696.96,14229.504
10257.664,6678.784,14231.808
10283.52,6668.288,14220.288
10283.264,6688.768,14232.576
